volume_id,site_id,title,century,production_year_est,support_material,ink_type,binding_type,cover_type,language,format,restoration_recent,observed_condition_score,digitised,source_catalogue,licence,site_name,site_type,country,city,latitude,longitude,climate_zone,collection_size_volumes,avg_temperature_c,avg_relative_humidity_pct,avg_light_lux,air_quality_index,flood_event,hvac_failure_event,monitoring_months,environmental_stress,material_stress,age_stress,event_stress,conservation_risk_index,risk_level,high_risk
V0433,S03,Manuscript or printed volume 0433,14,1347,mixed,iron_gall,vellum,wood,Italian,folio,False,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.8500000000000001,0.84375,0.0,50.17,Moderate,0
V0434,S06,Manuscript or printed volume 0434,18,1724,industrial_paper,iron_gall,paper_boards,leather,Italian,scroll,False,2,True,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.5875,0.34375,0.25,28.72,Low,0
V0435,S05,Manuscript or printed volume 0435,18,1781,parchment,printing_ink,paper_boards,leather,English,quarto,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.7375,0.34375,0.0,30.72,Low,0
V0436,S07,Manuscript or printed volume 0436,12,1118,laid_paper,iron_gall,vellum,wood,Greek,octavo,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.8,1.0,0.25,51.5,Moderate,0
V0437,S04,Manuscript or printed volume 0437,19,1803,industrial_paper,pigment,leather,vellum,French,folio,False,1,False,British Library,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.55,0.21875,0.0,21.97,Low,0
V0438,S02,Manuscript or printed volume 0438,15,1443,laid_paper,printing_ink,none,vellum,English,octavo,False,3,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.575,0.71875,0.25,37.72,Moderate,0
V0439,S02,Manuscript or printed volume 0439,13,1280,mixed,pigment,leather,vellum,German,quarto,False,2,True,ICCU,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.75,0.96875,0.25,49.22,Moderate,0
V0440,S04,Manuscript or printed volume 0440,16,1554,laid_paper,pigment,vellum,wood,German,quarto,False,1,True,British Library,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7250000000000001,0.59375,0.0,36.59,Moderate,0
V0441,S02,Manuscript or printed volume 0441,14,1395,parchment,carbon,leather,leather,Greek,quarto,False,3,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8,0.84375,0.25,47.59,Moderate,0
V0442,S02,Manuscript or printed volume 0442,14,1317,parchment,carbon,wood_boards,wood,Greek,folio,False,2,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8375,0.84375,0.25,48.72,Moderate,0
V0443,S04,Manuscript or printed volume 0443,18,1740,industrial_paper,iron_gall,leather,none,Latin,folio,False,3,False,ICCU,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.625,0.34375,0.0,27.34,Low,0
V0444,S06,Manuscript or printed volume 0444,19,1815,industrial_paper,iron_gall,paper_boards,none,French,quarto,False,3,True,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.5875,0.21875,0.25,25.59,Low,0
V0445,S02,Manuscript or printed volume 0445,15,1440,parchment,iron_gall,vellum,leather,English,folio,False,1,False,BNF,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.925,0.71875,0.25,48.22,Moderate,0
V0446,S01,Manuscript or printed volume 0446,18,1793,industrial_paper,pigment,leather,paper,Greek,scroll,False,3,False,BNF,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.55,0.34375,0.0,25.3,Low,0
V0447,S02,Manuscript or printed volume 0447,17,1623,mixed,iron_gall,vellum,paper,Greek,scroll,False,4,False,British Library,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8500000000000001,0.46875,0.25,39.72,Moderate,0
V0448,S03,Manuscript or printed volume 0448,15,1443,parchment,iron_gall,wood_boards,leather,French,quarto,False,2,True,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.9375,0.71875,0.0,49.67,Moderate,0
V0449,S05,Manuscript or printed volume 0449,19,1834,industrial_paper,carbon,leather,leather,French,quarto,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.5249999999999999,0.21875,0.0,21.22,Low,0
V0450,S05,Manuscript or printed volume 0450,12,1126,parchment,pigment,wood_boards,leather,Italian,quarto,False,2,True,British Library,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.8625,1.0,0.0,50.88,Moderate,0
V0451,S02,Manuscript or printed volume 0451,19,1858,industrial_paper,printing_ink,wood_boards,vellum,Latin,folio,False,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.5375,0.21875,0.25,24.09,Low,0
V0452,S01,Manuscript or printed volume 0452,12,1128,parchment,carbon,paper_boards,vellum,German,folio,True,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.7625,1.0,0.15,49.59,Moderate,0
V0453,S08,Manuscript or printed volume 0453,16,1585,laid_paper,pigment,wood_boards,paper,French,scroll,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.7375,0.59375,0.25,40.45,Moderate,0
V0454,S03,Manuscript or printed volume 0454,17,1643,laid_paper,iron_gall,paper_boards,wood,Latin,folio,False,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7375,0.46875,0.0,37.42,Moderate,0
V0455,S01,Manuscript or printed volume 0455,15,1491,parchment,iron_gall,vellum,none,Italian,octavo,False,5,False,British Library,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.925,0.71875,0.0,45.93,Moderate,0
V0456,S03,Manuscript or printed volume 0456,18,1785,laid_paper,printing_ink,paper_boards,none,Greek,octavo,True,3,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.6125,0.34375,0.15,32.05,Low,0
V0457,S02,Manuscript or printed volume 0457,16,1531,mixed,pigment,leather,paper,French,scroll,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.75,0.59375,0.25,39.84,Moderate,0
V0458,S05,Manuscript or printed volume 0458,15,1440,laid_paper,carbon,vellum,wood,French,folio,False,3,True,Europeana,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.7,0.71875,0.0,38.97,Moderate,0
V0459,S04,Manuscript or printed volume 0459,16,1597,laid_paper,printing_ink,leather,paper,Italian,quarto,False,3,True,British Library,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.6499999999999999,0.59375,0.0,34.34,Low,0
V0460,S06,Manuscript or printed volume 0460,19,1840,industrial_paper,printing_ink,paper_boards,wood,English,scroll,False,3,True,Europeana,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.4625,0.21875,0.25,21.84,Low,0
V0461,S02,Manuscript or printed volume 0461,13,1200,mixed,carbon,wood_boards,vellum,German,folio,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7625000000000001,0.96875,0.25,49.59,Moderate,0
V0462,S06,Manuscript or printed volume 0462,14,1313,laid_paper,pigment,wood_boards,paper,French,octavo,True,4,True,BNF,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.7375,0.84375,0.4,47.22,Moderate,0
V0463,S03,Manuscript or printed volume 0463,16,1559,mixed,iron_gall,paper_boards,vellum,French,folio,False,1,False,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7875000000000001,0.59375,0.0,42.05,Moderate,0
V0464,S04,Manuscript or printed volume 0464,14,1362,laid_paper,carbon,leather,paper,English,quarto,False,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.675,0.84375,0.0,41.34,Moderate,0
V0465,S02,Manuscript or printed volume 0465,16,1510,laid_paper,iron_gall,paper_boards,wood,Greek,quarto,False,1,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7375,0.59375,0.25,39.47,Moderate,0
V0466,S03,Manuscript or printed volume 0466,16,1522,laid_paper,printing_ink,leather,wood,Greek,octavo,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.6499999999999999,0.59375,0.0,37.92,Moderate,0
V0467,S03,Manuscript or printed volume 0467,13,1224,mixed,printing_ink,vellum,wood,French,folio,False,5,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7250000000000001,0.96875,0.0,49.55,Moderate,0
V0468,S03,Manuscript or printed volume 0468,19,1846,industrial_paper,pigment,paper_boards,leather,French,scroll,False,2,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.5125,0.21875,0.0,24.42,Low,0
V0469,S03,Manuscript or printed volume 0469,19,1835,industrial_paper,printing_ink,leather,vellum,German,scroll,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.5,0.21875,0.0,24.05,Low,0
V0470,S02,Manuscript or printed volume 0470,17,1677,parchment,iron_gall,paper_boards,vellum,Greek,quarto,False,3,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8625,0.46875,0.25,40.09,Moderate,0
V0471,S08,Manuscript or printed volume 0471,16,1557,mixed,carbon,paper_boards,vellum,Italian,octavo,False,4,True,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.6875,0.59375,0.25,38.95,Moderate,0
V0472,S02,Manuscript or printed volume 0472,14,1397,mixed,iron_gall,leather,wood,Latin,folio,False,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.825,0.84375,0.25,48.34,Moderate,0
V0473,S02,Manuscript or printed volume 0473,12,1180,parchment,iron_gall,wood_boards,leather,Italian,quarto,False,3,False,British Library,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.9375,1.0,0.25,55.62,High,1
V0474,S03,Manuscript or printed volume 0474,16,1557,laid_paper,pigment,none,wood,Italian,scroll,False,1,True,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.625,0.59375,0.0,37.17,Moderate,0
V0475,S03,Manuscript or printed volume 0475,17,1626,parchment,pigment,wood_boards,wood,French,quarto,True,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.8625,0.46875,0.15,42.67,Moderate,0
V0476,S02,Manuscript or printed volume 0476,16,1522,laid_paper,printing_ink,wood_boards,wood,Latin,scroll,False,3,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.6875,0.59375,0.25,37.97,Moderate,0
V0477,S06,Manuscript or printed volume 0477,17,1695,industrial_paper,carbon,wood_boards,wood,English,folio,False,1,True,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.5625,0.46875,0.25,31.09,Low,0
V0478,S04,Manuscript or printed volume 0478,17,1650,laid_paper,pigment,paper_boards,vellum,German,quarto,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.6625000000000001,0.46875,0.0,31.59,Low,0
V0479,S03,Manuscript or printed volume 0479,16,1530,parchment,iron_gall,paper_boards,wood,Italian,folio,True,4,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.8625,0.59375,0.15,45.8,Moderate,0
V0480,S08,Manuscript or printed volume 0480,18,1718,laid_paper,carbon,leather,leather,Greek,octavo,False,1,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.675,0.34375,0.25,32.33,Low,0
